SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.058828063,76,1,257.0,,14,0,0,0,0.0
0,0.671909117,59,0,0.217397515,7000.0,6,0,0,0,0.0
1,0.9999999,39,0,0.483481064,1240.0,1,1,0,1,2.0
1,0.208967025,50,0,5213.0,,10,0,3,0,1.0
0,0.593084763,54,0,0.327258922,3950.0,5,0,0,0,0.0
0,0.015226129,74,0,0.208793134,5708.0,17,0,1,0,1.0
1,0.9999999,47,0,0.0,9000.0,0,0,0,0,1.0
0,0.0,67,0,0.007984032,500.0,4,0,0,0,0.0
0,0.83770214,66,0,0.935768484,5666.0,14,0,3,0,0.0
1,0.407119763,37,0,0.741029641,8332.0,10,0,3,0,1.0
1,0.780406531,40,1,0.591420027,9696.0,11,0,2,0,1.0
1,0.030498614,69,0,0.118587608,1500.0,6,1,0,0,2.0
0,0.9999999,82,0,278.0,,0,0,0,0,
1,0.9999999,41,0,2963.0,,5,0,1,0,0.0
0,0.097593988,66,0,0.322223704,7500.0,11,0,1,0,0.0
0,0.785606325,28,0,0.236503856,3500.0,8,0,0,0,0.0
0,0.029053269,57,0,1.129928008,2916.0,12,0,4,0,0.0
0,0.506474676,44,0,0.330316092,6959.0,6,0,1,0,1.0
0,0.026285762,51,0,0.614257162,1500.0,12,0,1,0,0.0
0,0.125798586,35,0,0.455700609,5744.0,8,0,2,0,0.0
0,0.548572613,55,0,0.848366013,3824.0,10,0,2,0,0.0
0,0.277725369,33,0,0.345676458,9667.0,10,0,1,0,1.0
0,0.160659973,39,1,0.329445092,6000.0,16,0,1,0,2.0
0,0.018167762,86,0,44.0,,5,0,0,0,0.0
1,0.607239276,63,4,0.091036023,3580.0,4,0,0,0,0.0
0,0.767519373,38,0,0.130408654,3327.0,6,0,0,0,1.0
0,0.008666436,55,0,0.338547777,7670.0,11,0,1,0,0.0
0,0.014347318,62,0,0.011046567,10500.0,19,0,0,0,0.0
0,0.0,37,0,2362.0,,11,0,2,0,0.0
0,0.0,38,0,0.09031828,6000.0,8,0,0,0,0.0
0,0.738420926,72,0,2367.0,,11,0,1,0,0.0
0,0.034571234,74,0,0.75976185,12932.0,15,0,4,0,0.0
0,0.01253814,59,0,0.001999714,7000.0,2,0,0,0,0.0
1,0.914811358,62,1,0.707188161,945.0,9,0,0,0,0.0
0,0.126223438,40,1,0.598755832,4500.0,18,0,1,0,0.0
0,0.0,79,0,953.0,,3,0,1,0,1.0
1,0.9999999,51,0,0.013747228,2254.0,0,1,0,0,0.0
0,0.123296083,63,0,1866.0,,7,0,1,0,
0,0.13757412,59,0,0.195808157,10591.0,8,0,2,0,0.0
1,0.505022859,51,0,1.127391829,5800.0,10,0,2,0,0.0
0,0.968809571,51,0,0.339403974,5435.0,8,0,0,0,1.0
0,0.170665445,38,1,0.155162469,5200.0,10,0,0,0,0.0
0,0.415996863,29,0,0.479828633,2800.0,5,0,1,0,0.0
0,0.006288342,52,0,0.208669237,8558.0,14,0,0,0,1.0
0,0.0,21,0,0.0,1.0,1,0,0,0,1.0
1,0.99960008,48,1,1568.0,0.0,6,0,0,0,0.0
1,0.9999999,37,1,0.253212756,2100.0,3,0,0,0,0.0
0,0.36565384,38,0,0.226672634,4468.0,9,0,0,0,0.0
0,0.079182646,39,0,0.340131974,5000.0,27,0,2,0,1.0
0,0.388046247,38,0,0.715396003,8105.0,13,0,2,0,1.0
1,0.874695271,46,2,53.0,,2,1,0,0,0.0
0,0.00305175,53,1,3093.0,,5,0,2,0,1.0
0,0.970388412,40,0,0.391001607,5600.0,5,0,1,0,1.0
0,0.984803039,38,0,0.709716114,2500.0,4,0,1,0,2.0
1,0.9999999,37,1,0.36031984,2000.0,10,0,0,1,0.0
0,0.198538235,71,0,220.0,,9,0,0,0,0.0
1,1.390320884,50,4,769.0,,7,2,0,2,0.0
0,0.149573547,54,0,0.360985533,8847.0,9,0,2,0,1.0
0,0.064634717,59,1,2990.0,,14,0,2,0,0.0
0,0.000359986,61,0,0.0,,2,0,0,0,
0,0.051784419,45,0,0.048538755,3934.0,14,0,0,0,0.0
1,0.875084193,45,2,0.368670683,7800.0,13,0,2,0,0.0
0,0.463802079,65,0,0.362618318,7500.0,13,0,1,0,0.0
1,0.737809173,40,0,0.855236468,9366.0,16,0,3,0,2.0
0,0.359067321,53,0,0.4165513,6500.0,9,0,1,0,0.0
0,0.015947363,69,0,0.002083695,5758.0,3,0,0,0,0.0
0,0.086525521,46,0,0.304655765,9600.0,9,0,1,0,1.0
0,0.0,63,0,0.166666667,5051.0,4,0,1,0,1.0
0,0.578876446,57,0,1871.0,,13,0,1,0,0.0
0,0.801651659,26,0,0.289345901,3500.0,6,0,0,0,0.0
0,0.489755122,42,0,0.171268657,2679.0,6,0,0,0,0.0
0,0.199755828,56,1,0.522944116,2200.0,10,0,1,0,0.0
0,0.056817149,76,0,0.087626056,7337.0,5,0,1,0,1.0
0,0.9999999,45,0,0.337066069,6250.0,11,0,1,0,2.0
0,0.0,77,0,1099.0,,6,0,1,0,0.0
0,0.028051384,52,0,1540.0,,9,0,1,0,0.0
0,0.328048419,79,0,0.396484821,4380.0,6,0,1,0,1.0
1,0.9999999,37,0,0.0,2000.0,2,0,0,0,0.0
0,0.036920442,40,0,0.005639549,8333.0,3,0,0,0,0.0
0,0.001853526,56,0,2061.0,,16,0,1,0,0.0
0,0.0,66,0,0.374906832,4024.0,6,0,1,0,0.0
0,0.28345248,53,0,902.0,,6,0,0,0,0.0
1,0.680463907,47,2,0.260028653,5583.0,7,0,1,2,0.0
0,0.075953266,58,0,0.085304743,8580.0,8,0,0,0,0.0
0,0.001486446,38,0,0.786378638,3332.0,6,0,1,0,2.0
0,0.26178267,67,0,3364.0,,19,0,2,0,0.0
0,0.003192579,34,0,787.0,,6,0,0,0,0.0
0,0.216771806,57,0,0.626813096,4825.0,13,0,3,0,2.0
1,0.9999999,31,1,478.0,,4,1,0,0,0.0
1,0.802445652,57,2,0.217967175,10418.0,3,0,1,0,2.0
1,0.951387386,37,0,0.484817468,2930.0,6,0,0,0,0.0
1,0.353725015,50,0,151.0,,13,2,0,0,
1,0.0,40,0,3359.0,,9,0,3,0,0.0
0,0.196543574,45,0,0.25953887,4900.0,11,0,0,0,2.0
0,0.427203677,51,0,1.14439993,5740.0,7,0,2,0,5.0
0,0.047343222,59,0,2095.0,,18,0,2,0,0.0
0,0.374003473,46,0,0.841695982,5400.0,10,0,1,0,2.0
1,0.891320099,38,0,0.268125441,9916.0,11,0,0,1,1.0
0,0.622091206,44,0,0.639705882,4079.0,9,0,1,0,2.0
0,0.025725154,76,0,0.167493201,6250.0,9,0,1,0,0.0
0,0.0,53,0,0.126812198,6000.0,14,0,0,0,0.0
0,0.0,59,0,0.139107612,8000.0,12,0,1,0,0.0
0,0.0,36,0,1.950029394,1700.0,9,0,3,0,2.0
0,0.201677685,77,0,0.483360611,1832.0,14,0,0,0,0.0
0,0.029485257,38,0,0.289311281,4050.0,6,0,1,0,0.0
0,0.00185636,45,0,190.0,,14,0,0,0,0.0
0,0.377570738,66,0,0.368361215,6156.0,11,0,1,0,2.0
1,0.9999999,50,0,0.706862092,1500.0,7,0,0,0,0.0
0,0.669067117,51,0,0.17486535,2784.0,3,0,0,0,0.0
1,0.134996625,33,0,2585.0,,10,0,2,0,0.0
0,0.265952582,27,0,0.094332656,10833.0,10,0,0,0,1.0
0,0.232180637,42,0,0.330415347,5368.0,16,0,1,0,1.0
0,0.0,50,0,0.185201287,11500.0,10,0,2,0,1.0
1,0.516048395,58,2,0.133269871,2100.0,4,0,0,0,0.0
0,0.249019763,59,1,0.230989957,5575.0,6,0,0,0,1.0
1,0.9999999,33,1,0.277672119,2628.0,2,1,0,0,1.0
1,0.018396321,31,0,0.058045792,3100.0,6,0,0,1,0.0
0,0.097029355,75,0,0.042519267,3762.0,4,0,0,0,0.0
0,0.146491758,58,0,0.468824369,2100.0,14,0,1,0,1.0
1,0.9999999,53,1,0.3745976,6833.0,8,0,1,0,2.0
0,0.69089178,45,0,0.161493951,1900.0,7,0,0,0,2.0
0,0.01801458,71,0,0.00279944,5000.0,3,0,0,0,0.0
0,0.128093595,50,0,0.270942408,4583.0,7,0,0,0,3.0
0,0.083426677,64,0,0.037871034,2930.0,7,0,0,0,2.0
0,0.043950288,52,0,451.0,,3,0,0,0,0.0
0,0.275456755,75,0,749.0,,8,0,1,0,0.0
0,0.9999999,65,0,90.5,1.0,2,0,0,0,0.0
1,0.578671423,44,0,0.375690608,3800.0,5,1,1,0,1.0
0,0.0,57,0,0.324611033,4241.0,7,0,1,0,1.0
0,0.0,66,0,0.0,800.0,1,0,0,0,0.0
0,0.922268491,50,0,0.522995819,5500.0,7,0,2,0,2.0
0,0.281300186,71,1,0.354691625,4166.0,9,0,0,0,0.0
0,0.0,62,0,0.174077904,2900.0,8,0,0,0,0.0
0,0.013370325,47,0,0.483994501,10183.0,15,0,4,0,0.0
1,0.761421792,35,0,0.326390335,4800.0,8,0,1,1,1.0
0,0.61289785,47,0,0.409214526,6250.0,4,0,2,0,0.0
0,0.362730997,35,0,0.464581663,3740.0,13,0,1,0,0.0
0,0.342049969,55,0,0.276846162,9600.0,13,0,1,0,0.0
1,0.804688368,40,0,0.596314549,4666.0,19,0,1,0,0.0
0,0.053977665,43,1,0.287116308,14366.0,13,0,2,0,2.0
1,0.885873543,43,1,1.289641766,3600.0,24,0,1,0,1.0
0,0.14638461,37,0,0.35508715,7400.0,8,0,1,0,2.0
0,0.031231385,89,0,11.0,,5,0,0,0,0.0
0,0.119931835,74,0,0.028030994,4387.0,14,0,0,0,0.0
1,0.995002499,34,3,0.29406953,2444.0,4,0,0,0,1.0
1,0.93322277,52,1,0.372442184,8258.0,3,0,1,0,3.0
0,0.021126532,48,0,0.04239576,10000.0,5,0,0,0,3.0
0,0.013564819,61,0,0.201299919,16000.0,8,0,1,0,0.0
1,3.862275449,54,0,0.026216396,4500.0,0,2,0,2,0.0
0,0.0,41,0,0.266242617,2200.0,8,0,1,0,1.0
0,0.0,68,0,1467.0,,6,0,1,0,0.0
0,0.536056786,51,0,0.25804754,11400.0,8,0,2,0,2.0
0,0.405418797,53,0,0.345368699,7200.0,6,0,1,0,0.0
0,0.331857323,36,0,0.097424412,6250.0,5,0,0,0,2.0
0,0.017597979,80,0,0.382713527,4893.0,16,0,3,0,0.0
1,0.0,41,1,1648.0,,7,0,1,0,0.0
0,0.0,39,0,2084.0,,8,0,1,0,0.0
1,0.542314335,41,1,2.639327634,6900.0,18,0,7,2,0.0
0,0.077776207,51,0,0.426373934,7150.0,9,0,2,0,3.0
0,0.071255107,76,0,74.0,,3,0,0,0,
0,0.04872816,66,0,0.843247026,2857.0,9,0,2,0,0.0
0,0.039352244,74,0,0.031424082,7000.0,13,0,1,0,0.0
0,0.0,58,0,3149.0,,6,0,1,0,0.0
0,0.029578566,63,0,0.24586819,4900.0,12,0,1,0,0.0
1,0.53152702,46,0,0.495539981,6277.0,18,0,0,0,1.0
0,0.049757837,56,0,2042.0,,7,0,3,0,0.0
0,0.047848308,40,0,0.32391902,4000.0,12,0,1,0,1.0
0,0.008618025,75,0,0.244929054,10500.0,8,0,3,0,0.0
0,0.030300997,47,0,0.008247938,4000.0,6,0,0,0,0.0
0,0.378417867,60,0,0.542280838,3866.0,9,0,2,0,0.0
0,0.056498431,62,0,345.0,,6,0,0,0,0.0
0,0.4563935,74,0,0.129249553,9500.0,10,0,1,0,0.0
0,0.054383842,60,0,0.137488171,7396.0,5,0,1,0,0.0
1,0.9999999,39,1,361.0,,1,0,0,0,
0,0.21222394,55,0,0.148478658,9300.0,13,0,0,0,0.0
0,0.284499685,66,0,1408.0,,8,0,0,0,1.0
0,0.6265776,52,0,0.480311191,8354.0,13,0,1,0,2.0
1,0.9999999,55,1,0.30097456,7900.0,2,0,1,1,2.0
1,0.874022007,33,0,0.269940013,4500.0,6,0,0,0,3.0
0,0.13203527,42,0,0.296130346,9819.0,14,0,2,0,4.0
0,0.0,46,0,0.0,4428.0,1,0,0,0,1.0
0,0.629324876,35,0,0.466553345,10000.0,7,0,1,0,0.0
0,0.0,50,0,0.0,1916.0,3,0,0,0,0.0
0,0.006988429,74,0,0.007391964,5275.0,4,0,0,0,1.0
0,0.021359146,85,0,16.0,,1,0,0,0,0.0
1,0.9999999,42,0,0.0,3750.0,1,0,0,0,2.0
0,0.198234232,55,0,0.425573863,7100.0,6,0,3,0,2.0
0,0.626757076,67,0,0.561275451,5205.0,8,0,2,0,0.0
0,0.016902162,87,0,0.002587322,10048.0,5,0,0,0,0.0
0,0.052419771,64,0,0.210611365,7425.0,20,0,1,0,1.0
0,0.208142675,43,0,0.2677747,8663.0,11,0,1,0,2.0
1,0.9999999,35,0,66.0,,0,1,0,0,0.0
0,0.116513547,42,0,0.793371598,5400.0,10,0,1,0,0.0
0,0.025325536,74,0,0.160007872,5080.0,6,0,1,0,1.0
1,0.9999999,27,0,0.049416991,1800.0,4,0,0,0,1.0
0,0.086492476,64,0,0.074734316,5833.0,8,0,1,0,1.0
0,0.012266258,74,0,10.0,,2,0,0,0,
0,0.0,48,1,1862.0,,4,0,1,0,0.0
1,0.715997721,47,0,0.287948482,25000.0,7,0,1,1,4.0
0,0.004208009,54,0,1008.0,,11,0,0,0,1.0
0,0.119672024,52,1,0.595108696,3679.0,11,0,1,0,1.0
0,0.07079773,49,0,0.526605821,5806.0,13,0,0,0,2.0
0,0.031028499,34,0,0.236105531,7466.0,7,0,2,0,3.0
0,0.334814486,45,0,0.419423947,4200.0,6,0,1,0,0.0
0,0.9999999,42,0,0.349928367,5583.0,5,0,1,0,2.0
0,0.056200048,51,0,0.241158319,12638.0,13,0,2,0,1.0
1,0.800516046,29,0,0.09823772,8000.0,3,3,0,0,0.0
0,0.550944906,43,0,0.370037004,9998.0,3,0,1,0,2.0
0,0.037677226,52,0,0.181531176,3800.0,9,0,2,0,0.0
1,0.029899402,54,1,0.246686787,7620.0,8,0,1,1,3.0
0,0.154041934,35,0,0.393075356,5400.0,6,0,2,0,3.0
0,0.13726494,72,0,0.265141938,8700.0,5,0,1,0,0.0
0,0.620665027,34,0,0.383308346,2000.0,3,0,0,0,0.0
0,0.432494648,50,0,0.366422063,12400.0,11,0,1,0,1.0
0,0.035905383,40,0,0.368490153,9139.0,7,0,1,0,2.0
0,0.159292035,58,0,0.168441578,13333.0,6,0,2,0,0.0
0,0.109431733,43,1,0.063367079,8000.0,12,0,0,0,1.0
0,0.437771209,53,0,0.448500349,4300.0,8,0,2,0,1.0
0,0.306280986,61,0,0.510249431,18000.0,14,0,3,0,0.0
0,0.092283317,68,0,120.0,,6,0,0,0,0.0
1,0.41816657,34,1,1486.0,,8,0,1,1,1.0
0,0.0,43,1,496.0,0.0,6,0,0,0,0.0
1,0.546894387,41,2,0.238358327,3800.0,11,0,0,0,2.0
0,0.004945383,27,0,0.414634146,2500.0,8,0,1,0,0.0
0,0.96879893,62,0,6906.0,,24,0,2,0,1.0
0,0.014231887,91,0,38.0,,6,0,0,0,0.0
0,0.157744781,50,0,0.204185809,5876.0,7,0,0,0,0.0
1,0.443804496,45,0,0.121433797,4100.0,4,0,0,1,1.0
0,0.001180768,34,0,0.256249583,15000.0,12,0,3,0,1.0
0,0.408215982,39,0,677.0,,4,0,0,0,2.0
1,0.066680986,41,0,0.280271973,10000.0,7,0,1,2,1.0
0,0.057189679,63,0,4409.0,,15,0,4,0,0.0
1,0.0,35,1,2562.0,,7,0,1,0,1.0
0,0.0,61,0,422.0,,5,0,0,0,
1,0.9999999,53,1,0.711518434,4800.0,1,0,1,0,0.0
0,0.083583531,55,0,0.31581612,9875.0,11,0,1,0,1.0
0,0.011999,72,0,22.0,,8,0,0,0,0.0
0,0.009899505,67,0,927.0,,7,0,1,0,0.0
0,0.235111487,56,0,0.533282032,5197.0,12,0,1,0,0.0
0,0.114207661,53,0,0.404049873,10666.0,10,0,3,0,1.0
0,0.112368891,61,0,0.288571429,20999.0,14,0,2,0,1.0
0,0.035846781,62,0,0.8243581,4400.0,9,0,1,0,0.0
1,0.979619304,30,3,0.263827577,3850.0,5,1,0,0,4.0
0,0.021861498,43,0,0.264637263,9000.0,19,0,1,0,2.0
0,0.132322916,52,0,0.276430892,4000.0,19,0,1,0,0.0
0,0.261107049,48,0,0.779574948,5316.0,6,0,2,0,0.0
0,0.012139056,66,0,0.018930809,7500.0,20,0,0,0,0.0
0,0.137912738,45,0,0.256857181,7400.0,5,0,2,0,2.0
0,0.219258756,61,0,1.028039107,5420.0,11,0,2,0,2.0
0,0.024682148,50,0,0.533302569,6500.0,8,0,2,0,0.0
0,0.010126454,72,0,49.0,,6,0,0,0,0.0
0,0.266385439,25,0,0.113070351,5500.0,9,0,0,0,0.0
0,0.125239858,55,0,0.337732454,5000.0,13,0,1,0,0.0
0,0.548934432,57,0,0.665439243,5702.0,16,0,3,0,0.0
0,0.015888853,48,0,0.257594738,6385.0,20,0,2,0,0.0
0,0.286659589,54,0,0.487930296,7000.0,13,0,2,0,1.0
0,0.110250628,60,0,0.916284881,2400.0,6,0,1,0,0.0
0,0.229834332,46,0,0.378684545,8650.0,14,0,2,0,2.0
0,0.11388678,40,0,0.065114791,12500.0,6,0,0,0,2.0
0,0.0,43,0,0.067310896,3000.0,5,0,0,0,0.0
0,0.306679159,47,0,0.226449275,9383.0,17,0,2,0,0.0
0,0.05042677,71,0,0.230346207,8000.0,13,0,1,0,0.0
0,0.064677186,84,0,0.402519496,3333.0,15,0,1,0,0.0
0,0.020682226,55,0,0.107687264,6100.0,9,0,0,0,1.0
0,0.273657545,37,0,0.31027589,2500.0,7,0,1,0,0.0
0,0.122410625,34,0,0.754998901,4550.0,10,0,2,0,0.0
0,0.004968712,49,0,0.55129731,4200.0,17,0,2,0,0.0
0,0.020406581,82,0,30.0,,7,0,0,0,0.0
1,0.404074386,28,1,0.971285893,800.0,8,0,0,0,0.0
0,0.295283328,26,0,0.156659848,8310.0,5,0,0,0,0.0
0,0.0,39,0,0.0,,2,0,0,0,0.0
0,0.426357508,43,0,0.288790617,5200.0,7,0,0,0,2.0
1,0.9999999,30,0,0.128717821,4000.0,2,0,0,1,0.0
0,0.0,44,0,1.003997335,1500.0,7,0,1,0,0.0
0,0.014198263,56,1,0.273041648,6650.0,7,0,1,0,2.0
0,0.655312198,68,0,1.073985203,5000.0,18,0,1,0,1.0
0,0.076223245,60,0,0.059660038,9000.0,9,0,0,0,2.0
0,0.063310522,62,0,60.0,,5,0,0,0,0.0
0,0.115144036,48,0,0.457506071,7000.0,9,0,2,0,0.0
1,0.9999999,35,0,100.0,,1,1,0,0,0.0
0,0.346365363,32,0,0.447090541,4450.0,6,0,2,0,1.0
0,1.004416299,42,0,0.283397394,10666.0,6,0,2,0,3.0
1,0.9999999,44,0,0.188916877,1190.0,1,0,0,0,1.0
0,0.068947479,59,0,0.226009613,18100.0,10,0,1,0,2.0
0,0.025858911,48,1,0.236325138,8500.0,7,0,2,0,2.0
1,0.290551673,49,3,0.317660652,11250.0,27,0,1,0,0.0
0,0.05099745,48,0,0.201982652,4841.0,2,0,1,0,2.0
0,0.105863138,63,0,0.146549622,4100.0,9,0,0,0,0.0
0,1.04494382,61,0,25.0,,1,0,0,0,0.0
1,0.771045791,29,2,0.308676529,2500.0,6,1,2,0,3.0
0,0.050867129,60,2,0.265601362,10575.0,18,0,2,0,0.0
0,0.006129579,52,0,0.019739958,65450.0,12,0,1,0,0.0
0,0.015240821,49,0,2447.0,,6,0,1,0,2.0
0,0.035393327,70,0,0.214968387,6800.0,10,0,0,0,1.0
0,0.005304117,74,0,0.001873829,1600.0,8,0,0,0,1.0
0,0.255795678,50,1,0.609152673,7800.0,12,0,2,0,2.0
0,0.160437745,64,0,0.105633803,3833.0,5,0,1,0,0.0
0,0.040239992,47,0,0.156351792,7367.0,4,0,1,0,1.0
0,0.256522625,32,0,0.388575458,1417.0,7,0,0,0,0.0
1,0.867516053,60,0,0.376910017,5300.0,7,1,0,0,0.0
0,0.0,61,0,0.0,,5,0,0,0,1.0
0,798.0,62,0,1100.0,,4,0,1,0,0.0
0,0.074861676,66,0,0.208842479,4500.0,3,0,1,0,0.0
0,0.036736426,63,0,0.207856297,5065.0,9,0,1,0,0.0
0,0.442213945,47,0,0.078516859,25000.0,5,0,1,0,0.0
0,0.0,46,0,1197.0,,3,0,1,0,0.0
0,0.037069459,71,0,397.0,,3,0,1,0,0.0
0,0.000193497,49,0,0.260262946,3726.0,19,0,1,0,5.0
0,0.365908157,41,0,0.638497653,5963.0,19,0,1,0,2.0
0,0.025109716,72,0,1178.0,,3,0,1,0,0.0
0,0.287835608,74,0,0.31215971,550.0,4,0,0,0,0.0
0,0.337244676,68,1,2690.0,,5,0,1,0,1.0
0,0.304591954,71,0,0.380505415,2769.0,5,0,2,0,0.0
0,0.088125842,40,0,1.340770791,2464.0,8,0,3,0,0.0
0,0.560333831,68,0,0.518936721,4250.0,12,0,0,0,1.0
0,0.0,40,0,1056.0,0.0,8,0,0,0,0.0
0,0.723187974,40,0,0.298614859,5558.0,7,0,0,0,0.0
0,0.0,53,0,2755.0,0.0,16,0,2,0,3.0
0,0.335508048,59,0,0.399160789,11200.0,13,0,3,0,2.0
0,0.459041231,41,0,0.468480573,8930.0,5,0,1,0,2.0
0,0.064798149,60,0,0.123226359,10500.0,12,0,1,0,0.0
0,0.262434057,59,0,1.805995004,1200.0,12,0,1,0,0.0
0,0.203980573,36,0,0.172180087,6196.0,9,0,0,0,3.0
0,0.024627756,89,0,0.005135176,6620.0,3,0,0,0,0.0
0,0.008024156,45,0,0.277574142,3000.0,10,0,1,0,1.0
0,0.027999456,74,0,43.0,,2,0,0,0,
0,0.034149655,56,0,1.188124904,6500.0,13,0,0,0,1.0
1,0.9999999,35,0,1.069588866,6250.0,7,0,4,0,2.0
0,0.009612031,31,0,0.421142662,2922.0,8,0,1,0,2.0
1,1.034909553,26,1,0.514495168,3000.0,8,0,1,0,1.0
0,0.035503263,62,0,13526.0,,26,0,9,0,0.0
0,0.302159077,54,0,0.545878035,7083.0,10,0,2,0,0.0
0,0.59947859,31,0,0.587266037,6250.0,5,0,1,0,0.0
0,0.9999999,35,0,0.298868256,9100.0,5,0,2,0,2.0
0,0.987743331,50,0,0.4474,9999.0,13,0,2,0,0.0
0,0.099512128,29,0,0.568831943,3355.0,7,0,2,0,1.0
0,0.001941441,73,0,0.047995429,10500.0,16,0,0,0,0.0
0,0.457984329,27,0,0.330045321,3750.0,4,0,0,0,0.0
0,0.088575096,68,0,0.013391241,2762.0,3,0,0,0,0.0
1,0.129568106,36,0,0.11302416,3600.0,2,1,0,0,0.0
0,0.004599693,23,0,0.007769145,900.0,2,0,0,0,0.0
0,0.340777654,40,0,0.503385178,5464.0,7,0,0,0,0.0
0,0.127347634,58,0,213.0,,8,0,0,0,
1,0.920041005,29,1,0.147865325,2880.0,3,0,0,0,0.0
0,0.305778926,39,0,0.261384632,9200.0,7,0,2,0,1.0
0,0.266300115,63,0,0.603349163,4000.0,18,0,1,0,0.0
0,0.0,58,0,0.167811495,11500.0,4,0,1,0,0.0
1,0.99760048,52,2,0.30167119,7000.0,14,0,1,0,0.0
0,0.011044886,35,0,627.0,,7,0,1,0,0.0
0,0.055133858,69,0,0.131847532,4800.0,2,0,1,0,0.0
0,0.202559854,37,1,0.502535864,6900.0,6,0,2,0,0.0
0,0.276835983,70,0,1914.0,,23,0,1,0,0.0
0,0.052889739,53,0,0.236929074,11800.0,13,0,2,0,4.0
0,0.002291043,66,0,2.0,,10,0,0,0,0.0
1,0.569904625,38,0,0.475752425,10000.0,20,0,1,0,2.0
0,0.065468302,28,0,40.5,1.0,6,0,0,0,0.0
0,0.0,42,0,0.363031483,12323.0,15,0,3,0,0.0
1,0.499459459,59,1,0.684433837,3770.0,7,0,2,1,0.0
0,0.015370787,69,0,5.0,,4,0,0,0,0.0
0,0.255077604,54,0,0.284821986,1600.0,7,0,0,0,1.0
0,0.640607618,54,0,0.468939518,6100.0,7,0,2,0,1.0
0,0.009407727,75,0,0.414977245,2416.0,11,0,0,0,0.0
1,0.716141929,28,0,2068.0,,7,0,1,0,0.0
0,0.155986148,29,0,0.575856036,4000.0,8,0,2,0,0.0
0,0.9999999,56,0,273.0,,2,0,0,0,0.0
0,0.015574499,51,0,1809.0,,8,0,2,0,2.0
0,0.159505711,43,0,0.023395321,5000.0,2,0,0,0,2.0
0,0.806709665,48,0,0.287518949,9894.0,4,0,2,0,2.0
0,0.0,29,0,0.325306679,2200.0,12,0,0,0,0.0
0,0.204559246,73,0,0.053299492,4333.0,7,0,0,0,0.0
1,1.046366936,52,3,0.645127342,4750.0,7,0,1,0,2.0
0,0.582014756,39,0,0.034705557,10833.0,9,0,0,0,3.0
0,0.400560964,31,0,0.200690783,5500.0,5,0,0,0,0.0
0,0.178436649,38,0,0.210478952,10000.0,6,0,3,0,2.0
1,0.90803395,43,0,0.123402556,2503.0,4,0,0,0,0.0
0,0.506362376,54,0,1.062187674,1800.0,9,0,0,0,0.0
1,0.331008244,47,1,0.251562221,5600.0,11,0,2,1,2.0
0,0.056564781,64,0,0.642042113,8500.0,6,0,2,0,1.0
1,0.05705887,53,0,0.420792079,2423.0,11,0,1,1,1.0
0,0.0,40,1,0.234481797,7168.0,7,0,2,0,2.0
0,0.018209596,41,0,0.125175294,16400.0,8,0,2,0,4.0
0,0.011521714,65,0,0.003422245,9934.0,9,0,0,0,0.0
0,0.057492015,32,0,0.082367053,2500.0,2,0,0,0,0.0
0,0.015926694,86,0,13.0,,6,0,0,0,
0,0.112852494,65,0,0.283652287,6165.0,7,0,1,0,0.0
0,0.031411992,49,0,0.357366444,9583.0,9,0,2,0,0.0
0,0.050900784,40,0,0.396188096,6400.0,15,0,2,0,3.0
0,0.102779038,52,0,0.269625912,12750.0,8,0,3,0,0.0
0,0.061693482,37,0,0.157656087,8600.0,9,0,1,0,0.0
0,0.694501018,55,0,0.080824264,18100.0,10,0,0,0,2.0
0,0.044383226,71,0,0.001606684,9335.0,6,0,0,0,0.0
0,0.063301112,41,0,0.561286559,12000.0,19,0,3,0,3.0
0,0.025581903,79,0,0.001414169,21920.0,3,0,0,0,0.0
0,0.0,71,0,0.0,2026.0,9,0,0,0,0.0
0,0.401383945,48,0,0.130093495,20000.0,4,0,1,0,2.0
0,0.9999999,56,0,1.304903495,3833.0,7,0,2,0,0.0
0,0.142299464,74,0,0.501461314,6500.0,7,0,1,0,2.0
0,0.9999999,56,0,0.201236139,5500.0,5,0,1,0,0.0
0,0.0,31,0,208.0,,7,0,0,0,2.0
0,0.085417151,56,0,0.324668242,5500.0,8,0,2,0,0.0
1,0.737194996,63,2,2863.0,,8,0,1,0,2.0
1,0.346073079,33,0,1.477128143,3300.0,10,0,3,0,0.0
0,0.9999999,63,0,0.925087429,5432.0,4,0,2,0,0.0
0,0.079092091,73,0,0.003264727,7044.0,1,0,0,0,2.0
1,0.75494899,38,3,0.517269239,4950.0,11,0,1,0,3.0
1,0.393767705,47,1,0.227340904,4666.0,16,0,0,1,0.0
0,0.028742814,27,0,0.058451472,4584.0,4,0,0,0,0.0
0,0.0,71,0,0.0,,12,0,0,0,0.0
0,0.404844945,60,0,0.895636172,3803.0,14,0,1,0,0.0
0,0.202718081,48,0,0.641600417,7672.0,13,0,2,0,2.0
0,0.061210322,54,0,0.142233857,4583.0,7,0,1,0,0.0
1,0.954162612,45,0,0.432021618,5920.0,11,0,0,0,4.0
